scenario_key,scenario_name,turn,code,name,population_weight,energy_security,food_security,compute_access,distribution_capacity,social_cohesion,cash_stability,capital_surplus,labor_displacement,inequality_pressure,sanction_exposure,conflict_risk,climate_stress,alliance_support,war_burden,military_posture,tax_burden,housing_pressure,youth_unemployment,policing_capacity,elite_cohesion,economic_stress,legitimacy_stress,mobilization_capacity,elite_fragmentation,communal_polarization,domestic_burden,domestic_stage,domestic_stage_index,grievance_pressure,protest_pressure,riot_pressure,civil_conflict_pressure,domestic_diversion_incentive,survival_pressure,war_pressure,gray_zone_probability,proxy_probability,limited_war_probability,likely_mode,adaptation_absorption,structure_credit_gain,capital_share_gain,displacement_bump,displacement_gap_after_buffer,war_drag,M,L,S,dependency_risk,displacement_gap,horizon_turns,support_needed,coercion_capacity,repression_mismatch,relief_support,trigger_bonus,armed_capacity,escalation_probability,cooldown_probability
complement,High automation / high adaptation,27,RUS,Russia,0.04,0.8576,0.74,0.52,0.3462,0.0,0.0,0.0925,1.0,1.0,0.9793,1.0,0.26,0.0711,0.0922,0.4577,0.3168,1.0,0.1927,0.5901,0.0,0.7013,0.7853,0.2321,0.9363,0.9287,0.225,insurgency,5,0.5968,0.4531,0.7083,0.5336,0.7422,0.7141,0.4306,0.5287,0.506,0.0356,proxy,0.0261,0.0247,0.0,0.0432,0.9492,0.0659,0.4525,0.7538,0.2129,0.4336,0.6538,0.64,1.0,0.6194,0.5414,0.0121,0.067,0.6926,0.3632,0.0383
complement,High automation / high adaptation,27,BRA,Brazil,0.05,0.7058,0.8141,0.54,0.4864,0.0,0.0,0.0,1.0,1.0,0.08,1.0,0.47,0.2893,0.0614,0.209,0.3002,1.0,0.1209,0.3261,0.035,0.7058,0.6771,0.317,0.7624,0.8435,0.23,civil_conflict,6,0.583,0.4983,0.6841,0.4751,0.7296,0.0,0.0,0.0,0.0,0.0,none,0.0289,0.0308,0.0,0.0431,0.9403,0.0346,0.4796,0.6481,0.2509,0.2112,0.5136,1.91,1.0,0.3348,0.8256,0.0144,0.0624,0.491,0.0,0.0313
complement,High automation / high adaptation,28,USA,United States,0.18,0.7241,0.8685,0.97,0.5971,0.0,0.0,0.1393,1.0,1.0,0.1706,1.0,0.22,0.5721,0.0701,0.2708,0.3422,1.0,0.1284,0.5694,0.3419,0.6927,0.5999,0.4617,0.6193,0.8502,0.26,civil_conflict,6,0.5388,0.463,0.6279,0.4223,0.6544,0.5,0.3595,0.5438,0.2144,0.0074,proxy,0.0412,0.0464,0.0,0.0678,0.9124,0.0406,0.5889,0.637,0.3115,0.2229,0.4029,3.29,0.9164,0.5916,0.7203,0.0213,0.0705,0.7213,0.1314,0.0548
complement,High automation / high adaptation,28,CHN,China,0.18,0.6512,0.7,0.78,0.5405,0.0059,0.0,0.1835,1.0,1.0,0.6573,1.0,0.3,0.2934,0.1253,0.474,0.3418,1.0,0.0882,0.67,0.1404,0.699,0.6714,0.3399,0.7758,0.9,0.174,riot,4,0.5588,0.4514,0.6555,0.4967,0.6977,0.5917,0.5793,0.7888,0.3927,0.1557,proxy,0.0422,0.0431,0.0,0.0628,0.9147,0.092,0.5463,0.6936,0.273,0.2171,0.4595,2.26,0.9619,0.6892,0.5507,0.0205,0.0777,0.7394,0.2006,0.0584
complement,High automation / high adaptation,28,EU,European Union,0.16,0.2327,0.8,0.84,0.7804,0.0,0.0,0.4145,1.0,1.0,0.2001,1.0,0.23,0.7963,0.1999,0.25,0.3466,1.0,0.0,0.5991,0.3807,0.6765,0.5131,0.4104,0.5503,0.8427,0.085,grievance,1,0.5097,0.3621,0.5877,0.3779,0.5011,0.0,0.0,0.0,0.0,0.0,none,0.0629,0.0689,0.0,0.0611,0.8682,0.1143,0.6021,0.6427,0.3166,0.355,0.2196,4.16,0.8055,0.5846,0.6685,0.032,0.0803,0.649,0.5444,0.0798
complement,High automation / high adaptation,28,JPN,Japan,0.07,0.0,0.3826,0.88,0.788,0.0,0.0,0.1697,1.0,1.0,0.2343,1.0,0.18,0.7547,0.2294,0.2636,0.3566,1.0,0.0032,0.5004,0.3492,0.6859,0.5695,0.414,0.5935,0.8551,0.195,insurgency,5,0.5376,0.456,0.6255,0.4057,0.6288,0.0,0.0,0.0,0.0,0.0,none,0.0542,0.0614,0.0,0.0598,0.8844,0.1691,0.4591,0.7097,0.2258,0.7773,0.212,3.19,1.0,0.4948,0.7743,0.0282,0.0864,0.6088,0.1191,0.0584
complement,High automation / high adaptation,28,IND,India,0.19,0.4355,0.65,0.63,0.5894,0.0,0.0,0.0576,1.0,1.0,0.1075,1.0,0.42,0.5027,0.0066,0.1906,0.3034,1.0,0.1212,0.486,0.0201,0.6964,0.6477,0.3476,0.7541,0.8415,0.16,riot,4,0.5573,0.4498,0.655,0.4745,0.6753,0.0,0.0,0.0,0.0,0.0,none,0.037,0.0417,0.0,0.0527,0.9213,0.0054,0.4856,0.6407,0.2559,0.3099,0.4106,2.73,0.9361,0.4999,0.6893,0.0192,0.0597,0.6094,0.2797,0.044
complement,High automation / high adaptation,28,SAU,Saudi Arabia,0.03,0.96,0.28,0.58,0.5609,0.0,0.0,0.335,1.0,1.0,0.18,1.0,0.43,0.4401,0.0,0.1936,0.3206,1.0,0.0011,0.5223,0.3634,0.6859,0.6091,0.248,0.6228,0.8508,0.16,riot,4,0.5409,0.415,0.605,0.4038,0.639,0.0,0.0,0.0,0.0,0.0,none,0.0423,0.043,0.0,0.04,0.9148,0.0,0.5147,0.6646,0.2648,0.4864,0.4391,2.64,0.9748,0.5367,0.5621,0.0205,0.0552,0.6017,0.197,0.0533
complement,High automation / high adaptation,28,RUS,Russia,0.04,0.8428,0.7285,0.52,0.3485,0.0063,0.0031,0.0199,1.0,1.0,0.9939,1.0,0.26,0.0534,0.1181,0.5001,0.3202,1.0,0.2054,0.5776,0.0,0.7061,0.7947,0.2344,0.9407,0.933,0.26,civil_conflict,6,0.6027,0.4716,0.7149,0.541,0.7684,0.7215,0.4353,0.5337,0.5143,0.0363,proxy,0.0242,0.0229,0.0,0.0431,0.9529,0.0637,0.4345,0.7653,0.2021,0.4568,0.6515,0.48,1.0,0.6099,0.5575,0.0112,0.0667,0.6899,0.2533,0.0364
complement,High automation / high adaptation,28,BRA,Brazil,0.05,0.691,0.8026,0.54,0.4895,0.0,0.0,0.0,1.0,1.0,0.08,1.0,0.47,0.2712,0.0668,0.2238,0.3032,1.0,0.1316,0.3147,0.0,0.7077,0.6899,0.3189,0.7822,0.8435,0.23,civil_conflict,6,0.5879,0.5034,0.6922,0.4846,0.7373,0.0,0.0,0.0,0.0,0.0,none,0.027,0.029,0.0,0.0431,0.944,0.0387,0.4678,0.6506,0.2441,0.2242,0.5105,1.83,1.0,0.325,0.8373,0.0136,0.0631,0.4888,0.0,0.0295
complement,High automation / high adaptation,29,USA,United States,0.18,0.7093,0.857,0.97,0.6009,0.0,0.0,0.0836,1.0,1.0,0.1706,1.0,0.22,0.5542,0.0739,0.2838,0.3456,1.0,0.1427,0.5552,0.3054,0.6982,0.616,0.4643,0.6398,0.8545,0.23,civil_conflict,6,0.5468,0.4836,0.6391,0.4382,0.6849,0.5045,0.3735,0.5618,0.2269,0.0081,proxy,0.0392,0.0445,0.0,0.0677,0.9163,0.0434,0.5761,0.6368,0.3048,0.2341,0.3991,3.22,0.9164,0.5808,0.7381,0.0204,0.071,0.719,0.0,0.0513
complement,High automation / high adaptation,29,CHN,China,0.18,0.6512,0.7,0.78,0.5434,0.006,0.003,0.1206,1.0,1.0,0.6713,1.0,0.3,0.2791,0.1277,0.4849,0.3453,1.0,0.0982,0.664,0.0968,0.697,0.6803,0.3417,0.7993,0.8974,0.16,riot,4,0.5601,0.4403,0.661,0.5007,0.6847,0.5952,0.585,0.7936,0.3997,0.1626,limited_war,0.0406,0.0417,0.0,0.0628,0.9177,0.0819,0.5377,0.6947,0.2684,0.2297,0.4566,2.21,0.9615,0.6831,0.556,0.0198,0.076,0.7361,0.3153,0.0562
complement,High automation / high adaptation,29,EU,European Union,0.16,0.201,0.8,0.84,0.7838,0.0,0.0,0.3873,1.0,1.0,0.2001,1.0,0.23,0.8046,0.2273,0.2652,0.3506,1.0,0.0,0.5972,0.3526,0.6809,0.5214,0.4104,0.5621,0.8457,0.12,protest,2,0.5146,0.3794,0.5937,0.3915,0.5247,0.0,0.0,0.0,0.0,0.0,none,0.0624,0.0689,0.0,0.0609,0.8687,0.1364,0.5904,0.6529,0.3073,0.3779,0.2162,4.04,0.8331,0.5839,0.6722,0.0319,0.084,0.6522,0.292,0.0783
complement,High automation / high adaptation,29,JPN,Japan,0.07,0.0,0.3826,0.88,0.7901,0.0,0.0,0.1125,1.0,1.0,0.2343,1.0,0.18,0.7541,0.262,0.2767,0.362,1.0,0.0056,0.4906,0.3132,0.687,0.583,0.4144,0.6156,0.8565,0.195,insurgency,5,0.5424,0.4607,0.634,0.4159,0.6367,0.0,0.0,0.0,0.0,0.0,none,0.0523,0.0597,0.0,0.0598,0.888,0.1736,0.4511,0.7138,0.2209,0.78,0.2099,3.09,1.0,0.4864,0.7845,0.0273,0.0871,0.6072,0.1265,0.0554
complement,High automation / high adaptation,29,IND,India,0.19,0.4355,0.65,0.63,0.5938,0.0,0.0,0.0134,1.0,1.0,0.1075,1.0,0.42,0.4868,0.0054,0.1925,0.3049,1.0,0.1284,0.4779,0.0,0.6973,0.6557,0.3489,0.7662,0.8415,0.16,riot,4,0.5602,0.453,0.66,0.4796,0.6804,0.0,0.0,0.0,0.0,0.0,none,0.0356,0.0403,0.0,0.0527,0.9241,0.0044,0.4777,0.6423,0.2513,0.3226,0.4062,2.69,0.9398,0.493,0.6975,0.0185,0.0595,0.6074,0.2865,0.0424
complement,High automation / high adaptation,29,SAU,Saudi Arabia,0.03,0.96,0.28,0.58,0.5654,0.0,0.0,0.2911,1.0,1.0,0.18,1.0,0.43,0.4242,0.0,0.1963,0.322,1.0,0.0019,0.5154,0.3327,0.6846,0.6172,0.2481,0.6393,0.8488,0.16,riot,4,0.5426,0.4172,0.6095,0.4083,0.6438,0.0,0.0,0.0,0.0,0.0,none,0.0409,0.0416,0.0,0.04,0.9175,0.0,0.5068,0.6666,0.2602,0.5027,0.4346,2.6,0.9793,0.5303,0.5666,0.0198,0.0552,0.5997,0.2016,0.0514
complement,High automation / high adaptation,29,RUS,Russia,0.04,0.828,0.717,0.52,0.3503,0.0063,0.0032,0.0,1.0,1.0,1.0,1.0,0.26,0.0361,0.1396,0.537,0.3244,1.0,0.2201,0.5646,0.0,0.7114,0.8074,0.237,0.9485,0.9369,0.23,civil_conflict,6,0.6099,0.4916,0.7232,0.5497,0.7943,0.7294,0.4416,0.5407,0.5257,0.0382,proxy,0.022,0.021,0.0,0.043,0.9571,0.0816,0.422,0.7687,0.1956,0.4804,0.6497,0.36,1.0,0.5996,0.5743,0.0103,0.0696,0.6899,0.0,0.0343
complement,High automation / high adaptation,29,BRA,Brazil,0.05,0.6762,0.7911,0.54,0.4925,0.0,0.0,0.0,1.0,1.0,0.08,1.0,0.47,0.2533,0.0712,0.2364,0.3062,1.0,0.1427,0.3032,0.0,0.7094,0.6977,0.3209,0.7874,0.8435,0.23,civil_conflict,6,0.5915,0.5073,0.6967,0.4868,0.7414,0.0,0.0,0.0,0.0,0.0,none,0.0263,0.0278,0.0,0.043,0.9459,0.0421,0.456,0.6529,0.2374,0.2373,0.5075,1.75,1.0,0.3153,0.8491,0.0131,0.0637,0.4866,0.0,0.0282
complement,High automation / high adaptation,30,USA,United States,0.18,0.6946,0.8456,0.97,0.6047,0.0,0.0,0.0278,1.0,1.0,0.1706,1.0,0.22,0.5363,0.077,0.2949,0.3487,1.0,0.157,0.545,0.2683,0.6988,0.6274,0.4669,0.6605,0.8525,0.23,civil_conflict,6,0.5504,0.4881,0.6462,0.445,0.6921,0.5101,0.3822,0.5722,0.2336,0.0085,proxy,0.0373,0.0427,0.0,0.0677,0.92,0.0458,0.5617,0.6388,0.2966,0.2454,0.3953,3.12,0.924,0.5715,0.7479,0.0195,0.0714,0.7166,0.0,0.0486
complement,High automation / high adaptation,30,CHN,China,0.18,0.6386,0.7,0.78,0.5463,0.0081,0.0,0.0374,1.0,1.0,0.6965,1.0,0.3,0.2633,0.1743,0.4947,0.3487,1.0,0.1085,0.6565,0.0519,0.6978,0.693,0.3435,0.8244,0.8979,0.225,insurgency,5,0.5643,0.4448,0.6695,0.5108,0.6931,0.6048,0.5861,0.7939,0.3997,0.163,limited_war,0.0387,0.0401,0.0,0.0628,0.9212,0.0835,0.5191,0.7117,0.2548,0.2446,0.4537,1.99,1.0,0.6765,0.5649,0.019,0.0762,0.7346,0.3296,0.0535
complement,High automation / high adaptation,30,EU,European Union,0.16,0.169,0.8,0.84,0.7868,0.0,0.0,0.3591,1.0,1.0,0.2001,1.0,0.23,0.8134,0.2503,0.2785,0.3553,1.0,0.0,0.5958,0.3233,0.6846,0.5291,0.4104,0.5744,0.8481,0.155,mass_protest,3,0.5189,0.3962,0.5993,0.4039,0.5483,0.0,0.0,0.0,0.0,0.0,none,0.0619,0.0688,0.0,0.0607,0.8693,0.1551,0.5748,0.6639,0.2959,0.4122,0.2132,3.91,0.8638,0.5833,0.6752,0.0318,0.0871,0.6549,0.2169,0.077
complement,High automation / high adaptation,30,JPN,Japan,0.07,0.0,0.3509,0.88,0.7916,0.0,0.0,0.0492,1.0,1.0,0.2343,1.0,0.18,0.7587,0.3221,0.3087,0.3679,1.0,0.0087,0.4808,0.2761,0.6897,0.5967,0.415,0.6356,0.8565,0.26,civil_conflict,6,0.5481,0.4663,0.6425,0.4284,0.643,0.0,0.0,0.0,0.0,0.0,none,0.0504,0.0582,0.0,0.0598,0.8913,0.1983,0.435,0.7276,0.2101,0.78,0.2084,2.89,1.0,0.4781,0.7934,0.0265,0.0908,0.6081,0.1362,0.0525
complement,High automation / high adaptation,30,IND,India,0.19,0.4355,0.65,0.63,0.5982,0.0,0.0,0.0,1.0,1.0,0.1075,1.0,0.42,0.471,0.0044,0.1941,0.3063,1.0,0.1362,0.4698,0.0,0.6982,0.6609,0.3503,0.7698,0.8415,0.16,riot,4,0.5625,0.4555,0.6631,0.4807,0.6834,0.0,0.0,0.0,0.0,0.0,none,0.0342,0.039,0.0,0.0527,0.9269,0.0036,0.4714,0.6439,0.2476,0.3354,0.4018,2.66,0.9428,0.4861,0.7058,0.0179,0.0594,0.6053,0.2879,0.041
complement,High automation / high adaptation,30,SAU,Saudi Arabia,0.03,0.9474,0.28,0.58,0.57,0.0,0.0,0.2424,1.0,1.0,0.18,1.0,0.43,0.4068,0.014,0.1986,0.3233,1.0,0.0033,0.5073,0.3012,0.6849,0.6269,0.2484,0.6562,0.8488,0.225,insurgency,5,0.5457,0.4204,0.6154,0.4158,0.6498,0.0,0.0,0.0,0.0,0.0,none,0.0395,0.0403,0.0,0.04,0.9202,0.0,0.4916,0.6777,0.2496,0.5224,0.43,2.47,1.0,0.5234,0.5737,0.0192,0.0552,0.5978,0.2096,0.0493
complement,High automation / high adaptation,30,RUS,Russia,0.04,0.8133,0.7056,0.52,0.3517,0.0064,0.0032,0.0,1.0,1.0,1.0,1.0,0.26,0.019,0.1575,0.5691,0.3286,1.0,0.2345,0.5544,0.0,0.713,0.8155,0.2396,0.9548,0.9355,0.23,civil_conflict,6,0.6135,0.4959,0.7277,0.5513,0.7974,0.7364,0.4436,0.5426,0.5285,0.0392,proxy,0.0208,0.0195,0.0,0.0429,0.9597,0.0965,0.409,0.7736,0.1887,0.5045,0.6483,0.25,1.0,0.5903,0.5847,0.0096,0.072,0.6894,0.0,0.0328
complement,High automation / high adaptation,30,BRA,Brazil,0.05,0.6615,0.7796,0.54,0.4953,0.0,0.0,0.0,1.0,1.0,0.08,1.0,0.47,0.2354,0.0748,0.2473,0.3093,1.0,0.1541,0.2917,0.0,0.7112,0.7054,0.3229,0.7926,0.8435,0.23,civil_conflict,6,0.595,0.5112,0.7012,0.4889,0.7455,0.0,0.0,0.0,0.0,0.0,none,0.0257,0.0265,0.0,0.0429,0.9478,0.0449,0.4442,0.655,0.2307,0.2505,0.5047,1.67,1.0,0.3055,0.8609,0.0126,0.0642,0.4843,0.0,0.0269
